Sector,#,Name,Lat-Long,2023,2022,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,,,,,,,,,,,,,
Southeast,302,SE Odgen & 67th,"45.47106962334867, -122.59424853163253", - ,40, - ,55,35, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,303,NW Johnson & 20th,"45.528476354818714, -122.69247637395785",370,400,570,415,585, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,304,SW Alder & 18th,"45.5227599033621, -122.68975354327048",210, - ,280,330,305, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,305,SW Capitol Hwy & Dolph Ct/41st,"45.46169754612105, -122.71899625676569", - , - , - ,40,30, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,306,NE Fremont & 102nd,"45.548073903381855, -122.55780376046488",90,125,110,85,100, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,307,NE Weidler & 106th,"45.5341277786863, -122.55353070279352",85,40,60,70, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,308,NE San Rafael & 132nd,"45.537189896107996, -122.52709929909004",30,45,65,20,45, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,309,NE Holladay & 114th,"45.529863975267546, -122.54466963162959",40,15,15, - ,10, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,310,SE MLK & Morrison  ,"45.51729826531075, -122.66185562977863", - ,95,160,195, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,311,NW Marshall & 16th,"45.530677991756875, -122.68747804512178", - ,425, - ,735,755, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,312,SW Scholls Ferry Rd & Humphrey Blvd  ,"45.50712993297983, -122.73786555861507",70,70,440,55,50, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,313,NW Overton & 11th,"45.53220200840903, -122.68241492977796",670,670, - ,"1,360","1,555", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,314,N Williams & Dekum  ,"45.571751298519125, -122.66680963162756",330, - ,450,580, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,315,NE Tillamook & 102nd,"45.537682256049095, -122.55802333162937",110,105,105,90, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,316,N Tillamook & Flint,"45.53800821151287, -122.66869538744956", - , - ,"3,160","3,200", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,317,SW Naito @ Morrison Bridge  ,"45.51781374120588, -122.66959181628653","2,060","1,955", - ,"3,845", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,318,SW Naito & Ankeny  ,"45.52253633868212, -122.67026615861434","1,070","1,135","2,490","2,100", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,319,NW Naito & Salmon  ,,"1,440", - ,"2,955","3,320", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,320,SE Water & Morrison Bridge path  ,"45.517235281608556, -122.66580052403121",375,540,"1,060",860, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,321,SE Foster & 77th/78th,"45.48454549524214, -122.5836518314839",135,130,225,85, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,322,SE Linn & 19th,"45.45934682021901, -122.64510348745341",555,460,965,995, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,323,SE Bybee & 32nd,"45.47340244746199, -122.63034258745265",140,140,210,215, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,324,N Fessenden & Burr  ,"45.59421147095573, -122.73828722395452",215,195,95,115, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,325,N Kilpatrick & Chautauqua  ,"45.582293235196644, -122.70790431628319",215,90,105,185, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,326,N Whitaker & Denver (Delta Park)  ,,300, - ,480,395, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,327,N Vancouver & Columbia Slough Trail  ,"45.58546697095556, -122.66732397395506",315, - ,295,385, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,328,SE Belmont & 7th,"45.516472182266206, -122.65869257395855",960,915, - ,"1,410", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,329,N Williams & Rosa Parks Way  ,"45.56996867095525, -122.66688290279177",805, - ,165,"1,285", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,330,NE Glisan & 128th,"45.52639787248858, -122.53159518930177",95, - ,55,55, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,331,NE Glisan & 155th,"45.52641088890592, -122.504081273958",25,45,25, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Bridge,332,Sellwood Bridge (automated),"45.46429154624571, -122.6653307702577", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Bridge,333,Tilikum Bridge (automated),"45.50446043556574, -122.66766201628717", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,334,NE Halsey & 106th (automated),"45.53349232456126, -122.55352451628575", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,335,NE Weidler & 106th (automated),"45.5341193018112, -122.55328754512158", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,336,SE 136th & Bush,"45.49510050917399, -122.52356530279536",75, - ,25, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,337,SE Market & 106th/107th,"45.511520315753764, -122.55372831628671",150,145,130, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,338,SE Cherry Blossom & 106th,"45.51497574539858, -122.5543822893024",125,65,115, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,339,SW Vermont & 50th,"45.4763285322096, -122.72829744512444",70,90, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,340,SW Sunset & Dewitt,"45.47986548044523, -122.69455814512432",170,195, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,341,NW Flanders & 18th,"45.52568517095444, -122.68934988930172",605,550,460, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,342,NW Front Ave & 15th,"45.536298355864155, -122.68578361813725",605, - ,745, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,343,N Greeley & Willamette,"45.5620282593039, -122.69555395861236",515,450, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,344,N Rosa Parks & Willamette,"45.56984930733792, -122.69978398744794","1,060",945,"1,250", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,345,NE 60th & Oregon (future),,125,45,185, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,346,I-205 path and Gateway Green South Entrance (near Halsey),"45.53435573169694, -122.56382402342243",135,160,250, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,347,NE 16th & Irving,"45.527934038539044, -122.64956533162979",460,590,975, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,348,NE Tillamook & 38th,"45.53776584116693, -122.6240120316293",565,790, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,285, - ,,,,,,,,,,,,,
Northeast,349,NE 43rd & Hancock,"45.53647208056608, -122.61894336046534",485,445, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,350,NE Hancock & 38th,"45.53649651070472, -122.6239986027934",240,190, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,351,Ned Flanders Bridge,"45.525717704943055, -122.68679817395802",555,460, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,352,NW Flanders & 14th,"45.525734121450945, -122.68521685861427",755,690, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,353, - ,"45.5255990048795, -122.69242348930182", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,354,NW Flanders & 20th,"45.52559900487953, -122.69236984512206",605,485, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,356,SE 28th & Franklin,"45.49908181076921, -122.63655898216173",415,305, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,357,SE Ankeny & 7th,"45.52217338607479, -122.65865481628633","1,130","1,010", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,358,SW 6th/Sheriden/Terwilliger,"45.50517255547472, -122.68424818745122",455,510, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,359,SE 28th & Gladstone,"45.493305008454584, -122.6366228451236",755, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,360,53rd @ Hoyt,,905, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,361,NE Sacramento at 72nd Dr,"45.5418122991971, -122.5917124451212",440, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,362,NE San Rafael & NE 122nd Ave,"45.53716936615723, -122.5375785162856",65, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,363,SW 4th & Madison,"45.51514824555978, -122.67835484512254",965, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,364,SE Ellis and SE 87th Ave,"45.482252026334656, -122.57356243163208",65, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
